event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK151559,"29 April 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Former Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Mattani,33.7969,71.5586,1,"Khorasan Diary","New media","On 29 April 2025, unidentified militants (coded as TTP) shot dead a former police personnel in Mattani area of Peshawar district (Peshawar, KPK), when he was coming out of a mosque after attending prayers. 1 fatality.",1,,1746565739
PAK151805,"29 April 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)",,Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Tirah,33.8834,70.6536,2,"Dawn (Pakistan)",National,"On 29 April 2025, a man was killed and two others were wounded when a landmine planted by military personnel near an abandoned post detonated in a hilly area of Tirah Valley (Khyber, KPK). 1 fatality and 2 injured.",1,,1746565740
PAK151807,"29 April 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan",Daraban,Daraban,31.7324,70.3372,2,"Dawn (Pakistan)",National,"On 29 April 2025, unidentified militants (coded as TTP) detonated an explosive targeting a police vehicle in Kulachi Mor area of Daraban tehsil (Dera Ismail Khan, KPK). The vehicle sustained damages. There were no casualties.",0,,1746565740
PAK151811,"29 April 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)",,Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bajaur,Mamund,Khalozai,34.7953,71.41,2,"Dawn (Pakistan)",National,"On 29 April 2025, four children were wounded when a mortar shell fired by unidentified assailants (likely military, due to weapon and previous similar incidents) hit a house in Bara Laghari area of Mamund tehsil (coded as Khalozai (Bajaur, KPK)). 4 injured and no fatalities.",0,,1746565740
PAK151521,"29 April 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","BLA: Baloch Liberation Army",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Dawn (Pakistan); Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 29 April 2025, military forces conducted an intelligence-based operation (IBO) targeting BLA militants in Dunk area of Turbat city (Kech, Balochistan). During the exchange of fire, three militants were killed. BLA claim that 13 military personnel were killed and several others were wounded. However, mainstream and independent sources confirm three militant fatalities with no military casualties. Weapons, ammunition, and explosives were also recovered. 3 fatalities.",3,,1747158579
PAK151500,"28 April 2025",2025,2,"Political violence","Violence against civilians","Abduction/forced disappearance","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Labor Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,Tank,32.2147,70.3773,2,"Dawn (Pakistan)",National,"Around 28 April 2025 (as reported), unidentified militants (coded as TTP) abducted three laborers working on a road project in Tank district (Tank, KPK). The laborers were later released after a joint efforts of the district administration and a local member of parliament.",0,,1746565739
PAK151513,"28 April 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Aman Lashkar","Civilians (Pakistan); Mullah Nazir Group","Identity militia","Rebel group-Identity militia",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Wana,Wana,32.3011,69.5799,1,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 28 April 2025, unidentified militants (likely TTP, due to target and type of attack) detonated an IED targeting a Peace Committee (Aman Lashkar) facility, previously held by a former Mullah Nazir Group and 'peace militia' member, in the market of Wana town (South Waziristan, KPK). Twelve persons were killed and eighteen others were wounded in the explosion. 12 fatalities and 18 injured.",12,,1746565739
PAK151515,"28 April 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)","Police Forces of Pakistan (2022-) Counter Terrorism Department","State forces","BLA: Baloch Liberation Army",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Ziarat,Ziarat,Ziarat,30.3838,67.7199,2,"Balochistan Post; Dawn (Pakistan); Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 28 April 2025, military and CTD forces conducted an intelligence-based operation (IBO) targeting militants suspected to have belonged to the BLA in Choteer area of Ziarat district (Ziarat, Balochistan). During the exchange of fire, seven militants were killed. Hand grenades were also recovered during the operation. 7 fatalities.",7,,1746565739
PAK151528,"28 April 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,"Baka Khel Wazir",32.9553,70.5522,2,"Dawn (Pakistan)",National,"On 28 April 2025, militants (coded as TTP) opened fire at a police station in Baka Khel Wazir area (Bannu, KPK), using light and heavy weapons. Police personnel opened retaliatory fire, and forced militants to flee from the scene. There were no casualties.",0,,1746565739
PAK151531,"28 April 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Pakistan (2022-) Counter Terrorism Department",,"State forces","Baloch Separatists (Pakistan)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Balochistan Post; Dawn (Pakistan); Sangar Publication",Subnational-National,"On 28 April 2025, CTD personnel exchanged fire with two militants (coded as Baloch Separatists) in the Darakshan area of Quetta city (Quetta, Balochistan). One militant was killed, while the other, who was wounded, detonated himself. The CTD claimed the individuals were affiliated with a militant organization and were planning an attack in the city. A suicide vest, a large quantity of explosives, ammunition, and other weapons were recovered from the scene. 2 fatalities.",2,,1746565739
PAK151533,"28 April 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps","Police Forces of Pakistan (2022-)","State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bajaur,Mamund,Khalozai,34.7953,71.41,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 28 April 2025, unidentified militants (coded as TTP) opened fire at an FC and police joint post in Mamund area (coded as Khalozai (Bajaur, KPK)). Four security personnel were wounded in the firing raid. 4 injured and no fatalities.",0,,1746565739
PAK151541,"28 April 2025",2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)","Government of Pakistan (2022-); Journalists (Pakistan); Prisoners (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,Thatta,"Mirpur Sakro","Mirpur Sakro",24.5469,67.6279,1,"Dawn (Pakistan)",National,"On 28 April 2025, police personnel 'tortured' Town Committee Chairman and a journalist at a police station in Mirpur Sakro town (Thatta, Sindh), they were arrested for participating in protests against the federal government's plan to construct six new canals on the Indus River.",0,"local administrators",1746565739
PAK151546,"28 April 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Aman Lashkar",,"Identity militia","Rebel group-Identity militia",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","Begu Khel",32.5286,70.959,2,"South Asia Terrorism Portal",Other,"On 28 April 2025, militants (coded as TTP) exchanged fire with members of a local peace committee (coded as Aman Lashkar) in Begu Khel area (Lakki Marwat, KPK). Militants attacked with RPGs and heavy weapons, prompting return fire from the peace committee members. One civilian was killed, while three others were injured. Militants fled the scene following the exchange. 1 fatality and 3 injured.",1,,1746565739
PAK151553,"28 April 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BRG: Baloch Republican Guard",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kachhi,Mach,Dhadar,29.4891,67.6523,2,TRACterrorism,"New media","On 28 April 2025, BRG militants hurled a hand grenade towards a police post in Dhadar tehsil (Kachhi, Balochistan). BRG claim the attack resulted in an unspecified number of casualties. Casualties unknown.",0,,1746565739
PAK151557,"28 April 2025",2025,1,"Political violence","Violence against civilians",Attack,"BLA: Baloch Liberation Army",,"Rebel group","Civilians (Pakistan)","Former Baloch Separatists (Pakistan); Militia (Pro-Government)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Alandur,26.281,63.0241,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 28 April 2025, BLA militants opened fire and killed a man suspected to have been a former Baloch Separatist in Alandur area (Kech, Balochistan). The BLA claimed the individual was a member of a government-backed 'death squad' (coded as pro-government militia) and had surrendered to the government in previous years. Two others were also wounded in the attack. 1 fatality and 2 injured.",1,,1746565739
PAK151525,"27 April 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","Islamic State Khorasan Province (ISKP)",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,"Dasht (Kech)",Khuddan,25.7092,62.5411,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 27 April 2025, military forces conducted an operation and killed two ISKP militants in the Dasht area (coded as Khuddan (Kech, Balochistan)). During the exchange of fire, one ISKP militant wearing a suicide vest detonated himself after being shot. Arms and bomb-making equipment were recovered during the operation. 2 fatalities.",2,,1746560210
PAK151503,"27 April 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Hindu Group (Pakistan); Labor Group (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Nasirabad,"Dera Murad Jamali","Dera Murad Jamali",28.5467,68.223,1,"Sangar Publication",Subnational,"On 27 April 2025, unidentified armed persons abducted a Hindu businessman from Dera Murad Jamali town (Nasirabad, Balochistan).",0,,1746565739
PAK151509,"27 April 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post; Dawn (Pakistan); Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 27 April 2025, BLA militants attacked a military post in Jamki Tanak area of Zamuran tehsil (Kech, Balochistan). Sounds of explosion and gunfire were heard. There were no casualties.",0,,1746565739
PAK151510,"27 April 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","IUMP: Ittihad-ul-Mujahideen Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan",Spinwam,"Hassan Khel",33.2053,70.3084,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 27 April 2025, overnight, military forces opened fire on Ittihad-ul-Mujahideen Pakistan (IUMP) militants-a conglomerate of TTP-HGB, LeI, and IIP factions-who were attempting to infiltrate across the Pakistan-Afghanistan border in the Bibak Ghar area of Hassan Khel tehsil (North Waziristan, KPK). A prolonged exchange of fire ensued, resulting in the deaths of 17 IUMP militants, with many bodies recovered later, across both sides of the border. Military officials claimed that many of the militants killed were Afghan citizens. Earlier, 54 militants were killed in the same area during a separate infiltration attempt by militants (coded separately). 17 fatalities.",17,,1746565739
PAK151524,"27 April 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Police Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Punjab,Mianwali,Isakhel,Makarwal,32.8556,71.1899,2,"Khorasan Diary","New media","On 27 April 2025, unidentified armed group (likely police, due to target of attack and area) are suspected to have fired shelling and killed three TTP militants in Makarwal village (Mianwali, Punjab). 3 fatalities.",3,,1746565739
PAK151537,"27 April 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLA: Baloch Liberation Army",,"Rebel group","Civilians (Pakistan)","Military Forces of Pakistan (2022-); Militia (Pro-Government); Punjabi Ethnic Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Gwadar,Pasni,Pasni,25.2837,63.3639,1,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 27 April 2025, BLA militants detonated an IED near a vehicle next to Maskan Chowk cemetery in Pasni town (Gwadar, Balochistan), killing two individuals claimed to be affiliated with a government-backed 'death squad' (coded as pro-government militia), including one non-local of Punjabi ethnicity. The BLA further claimed that the victims were associated with the military intelligence agency (coded as military). Another individual was injured in the explosion. Official sources suspect the incident was a targeted attack. 2 fatalities and 1 injured.",2,,1746565739
